C:\Users\peter\Desktop\Touchscreen DOE\Subject Data\Children\TDOE_2_25_19.emrg2,,,,,,,,,,,,,,,,,,,,
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,21,,0,Right,1257,Left,2,,,19,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,22,,1,Left,1008,Left,2,,,20,Trolls02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,23,,1,Right,1901,Right,1,,,21,Moana07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,24,,1,Right,1470,Right,1,,,22,Moana08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,25,,0,Right,782,Left,2,,,23,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,26,,0,Right,729,Left,2,,,24,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,27,,0,Right,1399,Left,2,,,25,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,28,,1,Right,1048,Right,1,,,26,Moana09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,29,,1,Right,1266,Right,1,,,27,Moana10.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,30,,1,Left,1196,Left,2,,,28,Trolls03.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,31,,0,Right,1606,Left,2,,,29,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,32,,1,Right,814,Right,1,,,30,Moana11.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,33,,0,Right,2277,Left,2,,,31,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,34,,0,Right,1115,Left,2,,,32,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,35,,0,Right,1191,Left,2,,,33,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,36,,1,Right,934,Right,1,,,34,Moana12.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,37,,0,Left,2357,Right,1,,,35,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,38,,1,Right,1072,Right,1,,,36,Moana13.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,39,,0,Left,1509,Right,1,,,37,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,40,,1,Left,1004,Left,2,,,38,Trolls04.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,41,,1,Right,1345,Right,1,,,39,Moana14.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,42,,0,Right,1369,Left,2,,,40,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,43,,0,Right,1885,Left,2,,,41,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,44,,1,Right,1272,Right,1,,,42,Moana15.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,45,,1,Right,1523,Right,1,,,43,Moana16.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,46,,1,Right,1820,Right,1,,,44,Moana17.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,47,,1,Right,2695,Right,1,,,45,Moana18.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,48,,1,Right,1643,Right,1,,,46,Moana19.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,49,,1,Right,896,Right,1,,,47,Moana20.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,50,,0,Left,3182,Right,1,,,48,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,51,,1,Left,1866,Left,2,,,49,Trolls05.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,52,,0,Right,1349,Left,2,,,50,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,1,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,2,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,3,,1,Right,2678,Right,1,,,1,Moana01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,4,,0,Left,1988,Right,1,,,2,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,5,,0,Right,3011,Left,2,,,3,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,6,,0,Left,1833,Right,1,,,4,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,7,,1,Left,2474,Left,2,,,5,Trolls01.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,8,,1,Left,3559,Left,2,,,6,Trolls02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,9,,0,Left,1559,Right,1,,,7,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,10,,1,Right,2536,Right,1,,,8,Moana02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,11,,1,Left,1579,Left,2,,,9,Trolls03.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,12,,1,Left,1800,Left,2,,,10,Trolls04.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,13,,0,Right,2093,Left,2,,,11,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,14,,0,Left,2878,Right,1,,,12,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,15,,0,Right,1954,Left,2,,,13,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,16,,0,Right,967,Left,2,,,14,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,17,,0,Left,1234,Right,1,,,15,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,18,,0,Left,1634,Right,1,,,16,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,19,,0,Left,1176,Right,1,,,17,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,20,,1,Left,1032,Left,2,,,18,Trolls05.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,21,,0,Right,2485,Left,2,,,19,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,22,,0,Left,2174,Right,1,,,20,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,23,,1,Left,2639,Left,2,,,21,Trolls06.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,24,,1,Left,1953,Left,2,,,22,Trolls07.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,25,,1,Right,1983,Right,1,,,23,Moana03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,26,,0,TimedOut,5000,Right,1,,,24,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,27,,1,Left,1269,Left,2,,,25,Trolls08.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,28,,1,Left,2123,Left,2,,,26,Trolls09.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,29,,1,Right,1853,Right,1,,,27,Moana04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,30,,1,Right,4289,Right,1,,,28,Moana05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,31,,0,Right,2834,Left,2,,,29,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,32,,0,Left,1147,Right,1,,,30,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,33,,1,Left,1276,Left,2,,,31,Trolls10.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,34,,1,Right,1874,Right,1,,,32,Moana06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,35,,0,Left,3041,Right,1,,,33,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,36,,0,Right,2578,Left,2,,,34,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,37,,1,Right,1175,Right,1,,,35,Moana07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,38,,0,Left,2021,Right,1,,,36,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,39,,1,Left,4040,Left,2,,,37,Trolls11.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,40,,0,Left,999,Right,1,,,38,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,41,,0,Left,1193,Right,1,,,39,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,42,,0,Left,2474,Right,1,,,40,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,43,,1,Left,1267,Left,2,,,41,Trolls12.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,44,,1,Right,2382,Right,1,,,42,Moana08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,45,,1,Left,1906,Left,2,,,43,Trolls13.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,46,,0,Right,1896,Left,2,,,44,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,47,,1,Right,4909,Right,1,,,45,Moana09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,48,,0,TimedOut,5000,Left,2,,,46,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,49,,0,Left,1189,Right,1,,,47,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,50,,1,Left,1045,Left,2,,,48,Trolls14.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,51,,1,Left,2079,Left,2,,,49,Trolls15.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990015,6,2/20/19,1,52,,1,Left,1230,Left,2,,,50,Trolls16.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,1,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,2,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,3,,0,Left,1818,Right,1,,,1,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,4,,0,Right,2553,Left,2,,,2,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,5,,0,Left,1458,Right,1,,,3,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,6,,1,Right,1730,Right,1,,,4,Moana01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,7,,1,Left,2029,Left,2,,,5,Trolls01.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,8,,1,Right,1551,Right,1,,,6,Moana02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,9,,1,Left,1674,Left,2,,,7,Trolls02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,10,,1,Right,1269,Right,1,,,8,Moana03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,11,,1,Left,1404,Left,2,,,9,Trolls03.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,12,,0,Right,1715,Left,2,,,10,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,13,,1,Left,1711,Left,2,,,11,Trolls04.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,14,,1,Right,4406,Right,1,,,12,Moana04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,15,,1,Left,2348,Left,2,,,13,Trolls05.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,16,,0,Right,1288,Left,2,,,14,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,17,,0,Left,1849,Right,1,,,15,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,18,,1,Right,1435,Right,1,,,16,Moana05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,19,,1,Left,1236,Left,2,,,17,Trolls06.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,20,,0,Right,1614,Left,2,,,18,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,21,,0,Left,1479,Right,1,,,19,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,22,,1,Right,1131,Right,1,,,20,Moana06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,23,,1,Left,2286,Left,2,,,21,Trolls07.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,24,,1,Right,1512,Right,1,,,22,Moana07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,25,,0,TimedOut,5000,Right,1,,,23,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,26,,0,Right,2003,Left,2,,,24,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,27,,0,Left,1070,Right,1,,,25,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,28,,0,Right,4151,Left,2,,,26,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,29,,0,Left,1189,Right,1,,,27,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,30,,0,Right,1194,Left,2,,,28,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,31,,0,Left,1286,Right,1,,,29,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,32,,1,Right,1925,Right,1,,,30,Moana08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,33,,0,Left,1205,Right,1,,,31,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,34,,1,Right,2828,Right,1,,,32,Moana09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,35,,0,Left,1679,Right,1,,,33,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,36,,0,Right,1761,Left,2,,,34,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,37,,1,Left,1390,Left,2,,,35,Trolls08.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,38,,0,TimedOut,5000,Right,1,,,36,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,39,,1,Left,1647,Left,2,,,37,Trolls09.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,40,,0,Right,1259,Left,2,,,38,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,41,,0,Left,4094,Right,1,,,39,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,42,,0,Right,1586,Left,2,,,40,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,43,,1,Left,1211,Left,2,,,41,Trolls10.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,44,,0,Right,1255,Left,2,,,42,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,45,,0,Left,3556,Right,1,,,43,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,46,,1,Right,1463,Right,1,,,44,Moana10.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,47,,0,Left,825,Right,1,,,45,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,48,,1,Right,1447,Right,1,,,46,Moana11.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,49,,1,Left,1453,Left,2,,,47,Trolls11.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,50,,0,Right,1873,Left,2,,,48,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,51,,1,Left,1214,Left,2,,,49,Trolls12.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990017,4,2/24/19,1,52,,0,Right,1640,Left,2,,,50,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,1,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,2,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,3,,1,Right,3457,Right,1,,,1,Moana01.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,4,,1,Left,2182,Left,2,,,2,Moana02.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,5,,1,Right,2084,Right,1,,,3,Moana03.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,6,,1,Left,2852,Left,2,,,4,Moana04.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,7,,1,Right,1117,Right,1,,,5,Moana05.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,8,,0,Left,1290,Right,1,,,6,Trolls,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,9,,0,Right,1871,Left,2,,,7,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,10,,0,Right,1044,Left,2,,,8,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,11,,1,Left,4209,Left,2,,,9,Moana06.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,12,,1,Right,1955,Right,1,,,10,Moana07.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,13,,1,Left,3000,Left,2,,,11,Moana08.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,14,,1,Right,1283,Right,1,,,12,Moana09.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,15,,0,Left,997,Right,1,,,13,Trolls,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,16,,1,Left,2621,Left,2,,,14,Moana10.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,17,,0,Right,1284,Left,2,,,15,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,18,,0,Right,909,Left,2,,,16,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,19,,0,Left,1941,Right,1,,,17,Trolls,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,20,,0,Left,2807,Right,1,,,18,Trolls,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,21,,1,Left,1933,Left,2,,,19,Moana11.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,22,,0,Right,2073,Left,2,,,20,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,23,,0,Right,1153,Left,2,,,21,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,24,,0,Right,823,Left,2,,,22,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,25,,1,Left,1461,Left,2,,,23,Moana12.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,26,,0,Right,1744,Left,2,,,24,Moana,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,27,,0,Left,1245,Right,1,,,25,Trolls,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,28,,1,Right,1161,Right,1,,,26,Moana13.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,29,,1,Left,1337,Left,2,,,27,Moana14.avi,,,,1,Circle_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,30,,1,Right,1033,Right,1,,,28,Moana15.avi,,,,1,Square_Solid.png
NOP_Adults_PracTrials_Moana,19990006,6,1/16/19,2,31,,1,Left,1297,Left,2,,,29,Moana16.avi,,,,1,Circle_Solid.png
